id,company_id,user_id,rating,text
565,25,261,3,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras
566,48,469,2,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam
567,7,268,1,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor
568,44,672,3,phasellus in felis donec semper sapien a libero nam dui
569,13,354,3,velit eu est congue elementum in hac habitasse platea dictumst morbi
570,24,185,3,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst
571,42,1000,5,sapien urna pretium nisl ut volutpat sapien arcu sed augue
572,47,730,5,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
573,43,206,1,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet
574,11,489,3,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero
575,50,830,2,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
576,32,316,5,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet
577,39,768,1,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae
578,31,408,1,cras mi pede malesuada in imperdiet et commodo vulputate justo
579,30,20,2,lectus in est risus auctor sed tristique in tempus sit
580,18,406,1,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
581,16,137,5,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh
582,12,908,3,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
583,4,112,1,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
584,15,448,3,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
585,1,225,4,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
586,36,396,1,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
587,35,881,2,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
588,37,699,2,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl
589,46,423,4,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
590,34,87,2,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl
591,19,23,2,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus
592,26,619,3,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
593,27,159,5,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui
594,33,602,2,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
595,45,341,2,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna
596,9,330,5,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
597,22,55,2,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna
598,5,998,1,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac
599,14,200,3,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
600,23,561,4,eleifend donec ut dolor morbi vel lectus in quam fringilla
601,4,891,3,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
602,13,938,3,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
603,17,277,2,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
604,43,434,1,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh
605,28,822,4,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
606,27,707,1,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
607,33,664,2,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
608,49,416,3,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec
609,8,256,3,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus
610,6,492,3,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
611,3,303,5,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam
612,41,242,2,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
613,30,547,1,convallis nulla neque libero convallis eget eleifend luctus ultricies eu
614,24,824,2,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam
615,20,710,2,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
616,5,12,4,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
617,37,20,4,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer
618,19,537,3,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
619,46,731,1,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet
620,36,105,5,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet
621,34,551,5,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus
622,42,415,2,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
623,47,770,5,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at
624,12,321,4,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
625,44,856,4,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc
626,45,297,1,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
627,25,262,4,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse
628,38,603,1,at dolor quis odio consequat varius integer ac leo pellentesque ultrices
629,26,818,5,sapien placerat ante nulla justo aliquam quis turpis eget elit
630,1,252,5,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
631,15,648,2,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
632,7,200,3,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
633,18,215,5,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
634,9,687,2,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
635,11,1000,4,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna
636,21,53,2,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl
637,14,895,4,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
638,32,249,5,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum
639,39,670,5,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis
640,35,308,4,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet
641,31,837,1,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu
642,22,628,3,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
643,23,997,3,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non
644,48,541,2,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
645,29,744,1,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
646,16,107,3,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
647,10,757,4,donec diam neque vestibulum eget vulputate ut ultrices vel augue
648,50,208,3,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
649,40,630,4,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
650,2,418,1,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at
651,25,108,1,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl
652,1,346,2,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla
653,13,263,5,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam
654,30,349,1,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
655,27,376,4,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
656,10,132,3,non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
657,6,427,5,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
658,11,138,5,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut
659,19,708,4,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
660,33,408,2,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget
661,18,826,4,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
662,41,283,3,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
663,38,480,5,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
664,40,233,2,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
665,39,982,5,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis
666,14,242,2,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
667,8,712,2,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero
668,9,718,3,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
669,50,943,4,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
670,21,688,4,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique
671,32,154,4,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce
672,16,291,3,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
673,47,773,5,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis
674,23,784,2,quis turpis sed ante vivamus tortor duis mattis egestas metus
675,5,238,1,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
676,28,556,1,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
677,37,639,4,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in
678,45,706,5,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
679,22,355,2,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a
680,26,483,5,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id
681,29,214,4,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
682,44,115,5,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
683,46,839,1,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
684,15,701,3,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
685,31,97,2,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis
686,24,133,1,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
687,12,720,3,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis
688,42,693,4,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt
689,20,344,2,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id
690,4,6,3,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
691,43,19,3,velit id pretium iaculis diam erat fermentum justo nec condimentum neque
692,48,324,4,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus
693,3,362,5,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
694,35,788,4,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
695,7,745,2,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia
696,49,744,3,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros
697,36,430,1,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis
698,17,950,1,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a
699,2,905,3,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
700,34,417,4,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
701,34,713,2,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
702,47,949,1,ultricies eu nibh quisque id justo sit amet sapien dignissim
703,49,714,3,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
704,9,550,3,vel nulla eget eros elementum pellentesque quisque porta volutpat erat
705,22,489,5,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium
706,42,351,5,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
707,43,741,2,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet
708,2,646,5,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
709,36,808,3,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi
710,17,957,4,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque
711,12,95,1,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
712,41,845,5,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
713,30,935,3,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
714,1,83,3,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
715,50,943,1,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
716,44,812,3,luctus et ultrices posuere cubilia curae mauris viverra diam vitae
717,26,435,3,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
718,48,723,3,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
719,37,204,5,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat
720,21,217,1,condimentum neque sapien placerat ante nulla justo aliquam quis turpis
721,8,644,3,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
722,24,54,5,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum
723,38,548,4,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
724,31,561,4,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
725,7,506,2,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
726,23,302,4,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
727,3,568,1,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum
728,13,519,2,potenti cras in purus eu magna vulputate luctus cum sociis
729,25,711,5,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis
730,32,407,5,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam
731,18,404,3,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
732,19,45,1,sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
733,10,65,2,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a
734,20,345,4,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
735,28,739,4,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
736,29,987,3,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis
737,35,321,2,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet
738,39,421,2,erat eros viverra eget congue eget semper rutrum nulla nunc purus
739,46,342,4,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac
740,33,863,2,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
741,4,446,5,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
742,5,123,3,mauris morbi non lectus aliquam sit amet diam in magna
743,45,26,3,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
744,6,371,5,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
745,11,329,2,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
746,16,125,5,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper
747,15,764,3,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
748,27,932,1,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in
749,40,229,2,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
750,14,357,3,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
751,6,882,2,pellentesque volutpat dui maecenas tristique est et tempus semper est
752,13,7,4,duis bibendum felis sed interdum venenatis turpis enim blandit mi
753,1,850,2,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
754,49,390,2,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
755,19,221,3,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget
756,39,81,1,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
757,26,758,2,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
758,41,564,3,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna
759,20,973,2,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing
760,40,799,1,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
761,8,998,5,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
762,34,880,2,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend
763,17,520,5,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est
764,9,452,5,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet
765,18,897,5,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus
766,35,867,4,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
767,48,558,5,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
768,25,733,4,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue
769,46,238,3,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
770,21,271,3,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
771,45,13,3,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
772,16,32,2,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit
773,11,907,2,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
774,33,110,3,vestibulum sed magna at nunc commodo placerat praesent blandit nam
775,24,426,4,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at
776,23,483,2,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit
777,43,484,4,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
778,2,502,4,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer
779,22,529,1,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
780,15,550,4,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
781,37,751,4,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
782,38,380,1,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
783,12,100,5,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit
784,4,302,2,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet
785,5,3,2,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
786,36,934,4,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
787,32,48,3,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
788,47,289,5,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat
789,14,391,3,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
790,10,532,5,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
791,42,368,4,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
792,31,730,1,dapibus duis at velit eu est congue elementum in hac habitasse
793,27,556,1,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo
794,30,42,5,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
795,3,959,5,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
796,7,106,3,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget
797,50,616,3,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut
798,28,857,5,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
799,44,308,3,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices
800,29,288,5,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum
801,42,129,3,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
802,49,243,2,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
803,31,5,4,duis bibendum morbi non quam nec dui luctus rutrum nulla
804,17,370,4,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
805,24,585,3,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
806,5,741,4,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum
807,39,157,4,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
808,50,967,1,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
809,12,259,4,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
810,8,749,3,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
811,16,588,3,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
812,23,649,3,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
813,44,465,3,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
814,33,457,1,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci
815,48,133,3,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
816,35,591,2,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus
817,27,241,5,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
818,45,557,4,tellus in sagittis dui vel nisl duis ac nibh fusce lacus
819,30,238,5,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
820,1,153,2,nunc rhoncus dui vel sem sed sagittis nam congue risus semper
821,25,273,1,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
822,29,298,4,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
823,47,216,4,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
824,18,826,2,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat
825,43,364,2,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
826,11,606,2,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
827,4,420,1,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
828,10,371,4,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id
829,26,582,4,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac
830,14,209,1,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis
831,13,849,1,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis
832,9,235,3,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
833,46,94,3,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien
834,41,162,2,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
835,3,187,1,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
836,21,880,5,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat
837,28,48,1,amet eleifend pede libero quis orci nullam molestie nibh in lectus
838,38,502,5,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
839,6,843,1,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
840,19,319,1,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
841,37,436,3,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
842,2,695,4,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
843,7,350,3,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
844,20,751,2,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci
845,32,78,4,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede
846,15,721,3,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie
847,40,95,2,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
